Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Discount
8309,CA-2017-149335,7/25/2017,7/25/2017,Same Day,BC/11125,OFF-AR-10001419,557550,0.02
8310,CA-2015-168312,3/1/2015,3/7/2015,Standard Class,GW/14605,OFF-ST-10003692,2060280,0.01
8311,CA-2015-168312,3/1/2015,3/7/2015,Standard Class,GW/14605,FUR-TA-10001866,5647635,0.02
8312,US-2018-105935,1/26/2018,1/31/2018,Standard Class,BD/11500,FUR-FU-10002157,940800,0.02
8313,US-2018-105935,1/26/2018,1/31/2018,Standard Class,BD/11500,TEC-PH-10001459,44098950,0.01
8314,CA-2015-161508,7/12/2015,7/16/2015,Standard Class,PV/18985,FUR-CH-10002126,7685370,0.02
8315,CA-2015-161508,7/12/2015,7/16/2015,Standard Class,PV/18985,OFF-FA-10001561,52320,0.02
8316,CA-2015-161508,7/12/2015,7/16/2015,Standard Class,PV/18985,OFF-AR-10003158,334320,0.03
8317,CA-2015-161508,7/12/2015,7/16/2015,Standard Class,PV/18985,OFF-PA-10001804,240480,0.03
8318,CA-2018-130904,4/11/2018,4/16/2018,Standard Class,HM/14980,OFF-AR-10000422,26280,0.03
8319,CA-2018-130904,4/11/2018,4/16/2018,Standard Class,HM/14980,OFF-AR-10000127,314880,0.01
8320,CA-2018-133620,11/13/2018,11/18/2018,Standard Class,EM/14065,OFF-ST-10004634,168150,0.02
8321,CA-2016-142937,12/5/2016,12/6/2016,First Class,SF/20065,OFF-AR-10003582,675600,0.01
8322,US-2017-149790,9/26/2017,10/1/2017,Standard Class,SC/20380,OFF-BI-10002026,234360,0.02
8323,CA-2017-130778,11/19/2017,11/25/2017,Standard Class,ND/18370,OFF-AP-10000595,131100,0.02
8324,CA-2017-130778,11/19/2017,11/25/2017,Standard Class,ND/18370,OFF-PA-10001509,671250,0.02
8325,CA-2018-144456,9/8/2018,9/9/2018,First Class,FC/14245,OFF-ST-10001321,925200,0.02
8326,CA-2018-144456,9/8/2018,9/9/2018,First Class,FC/14245,TEC-PH-10001750,2375640,0.02
8327,CA-2018-103478,7/21/2018,7/24/2018,Second Class,KL/16555,OFF-BI-10001890,42960,0.03
8328,CA-2018-103478,7/21/2018,7/24/2018,Second Class,KL/16555,OFF-BI-10004224,1412880,0.02
8329,CA-2018-118577,10/6/2018,10/11/2018,Standard Class,XP/21865,OFF-PA-10001357,2155500,0.01
8330,CA-2018-118577,10/6/2018,10/11/2018,Standard Class,XP/21865,OFF-PA-10004888,97200,0.03
8331,CA-2018-113572,11/7/2018,11/11/2018,Standard Class,FP/14320,TEC-AC-10002370,118200,0.02
8332,CA-2017-153269,3/9/2017,3/12/2017,First Class,PS/18760,OFF-ST-10004634,168150,0.02
8333,CA-2017-153269,3/9/2017,3/12/2017,First Class,PS/18760,FUR-CH-10002647,5323500,0.03
8334,CA-2017-153269,3/9/2017,3/12/2017,First Class,PS/18760,OFF-PA-10001801,269100,0.03
8335,CA-2017-153269,3/9/2017,3/12/2017,First Class,PS/18760,OFF-BI-10004632,777000,0.03
8336,CA-2018-161655,5/13/2018,5/18/2018,Second Class,CW/11905,OFF-BI-10002082,4492800,0.03
8337,CA-2017-101469,7/2/2017,7/8/2017,Standard Class,KH/16360,OFF-AR-10003986,115500,0.03
8338,CA-2015-153087,12/27/2015,1/3/2016,Standard Class,TC/20980,OFF-PA-10001243,358800,0.03
8339,CA-2015-153087,12/27/2015,1/3/2016,Standard Class,TC/20980,TEC-AC-10003198,7470000,0.03
8340,CA-2018-135076,4/13/2018,4/17/2018,Standard Class,YS/21880,FUR-CH-10003774,6550560,0.01
8341,CA-2015-161634,11/14/2015,11/20/2015,Standard Class,CC/12220,OFF-PA-10002262,486000,0.01
8342,CA-2018-141481,6/11/2018,6/14/2018,First Class,ZD/21925,OFF-AP-10004532,921600,0.03
8343,CA-2017-132549,11/25/2017,11/30/2017,Standard Class,JK/15370,OFF-ST-10001325,1100400,0.01
8344,US-2015-155544,3/21/2015,3/25/2015,Standard Class,GM/14440,OFF-LA-10004544,888000,0.01
8345,US-2015-155544,3/21/2015,3/25/2015,Standard Class,GM/14440,FUR-FU-10001473,494280,0.01
8346,US-2015-155544,3/21/2015,3/25/2015,Standard Class,GM/14440,FUR-CH-10000422,3275640,0.01
8347,US-2016-115238,4/30/2016,5/4/2016,Standard Class,JW/15220,FUR-FU-10002960,471000,0.02
8348,US-2016-115238,4/30/2016,5/4/2016,Standard Class,JW/15220,FUR-FU-10002445,142200,0.02
8349,US-2016-115238,4/30/2016,5/4/2016,Standard Class,JW/15220,TEC-PH-10001300,3142500,0.01
8350,US-2016-115238,4/30/2016,5/4/2016,Standard Class,JW/15220,FUR-FU-10001025,364500,0.02
8351,US-2016-115238,4/30/2016,5/4/2016,Standard Class,JW/15220,OFF-PA-10002689,97200,0.02
8352,CA-2018-132199,5/3/2018,5/8/2018,Standard Class,BO/11350,FUR-FU-10004245,486720,0.03
8353,CA-2018-132199,5/3/2018,5/8/2018,Standard Class,BO/11350,OFF-BI-10003684,395820,0.02
8354,CA-2018-132199,5/3/2018,5/8/2018,Standard Class,BO/11350,FUR-TA-10003748,5602050,0.03
8355,CA-2018-132199,5/3/2018,5/8/2018,Standard Class,BO/11350,OFF-BI-10002133,963000,0.01
8356,CA-2018-132199,5/3/2018,5/8/2018,Standard Class,BO/11350,OFF-FA-10002280,120000,0.01
8357,CA-2017-163174,8/26/2017,8/30/2017,Standard Class,XP/21865,FUR-FU-10000308,2798100,0.03
8358,CA-2015-110555,4/11/2015,4/18/2015,Standard Class,MM/18055,OFF-ST-10000876,1306200,0.02
8359,CA-2015-110555,4/11/2015,4/18/2015,Standard Class,MM/18055,TEC-PH-10000586,1583760,0.01
8360,CA-2015-110555,4/11/2015,4/18/2015,Standard Class,MM/18055,TEC-AC-10003399,3261600,0.03
8361,CA-2018-147207,1/2/2018,1/4/2018,Second Class,TS/21655,OFF-AR-10001955,476160,0.03
8362,CA-2018-147207,1/2/2018,1/4/2018,Second Class,TS/21655,OFF-AP-10000027,81480,0.03
8363,CA-2018-147207,1/2/2018,1/4/2018,Second Class,TS/21655,FUR-TA-10002958,13701450,0.01
8364,CA-2018-147207,1/2/2018,1/4/2018,Second Class,TS/21655,OFF-ST-10002615,5582160,0.01
8365,CA-2018-137631,4/28/2018,5/2/2018,Standard Class,JL/15235,TEC-PH-10002624,11279760,0.02
8366,CA-2018-157273,1/30/2018,2/2/2018,First Class,SZ/20035,TEC-PH-10002275,9071520,0.03
8367,CA-2015-109918,9/7/2015,9/12/2015,Second Class,LR/17035,OFF-SU-10004290,410400,0.02
8368,CA-2015-109918,9/7/2015,9/12/2015,Second Class,LR/17035,OFF-PA-10000174,308400,0.01
8369,CA-2015-109918,9/7/2015,9/12/2015,Second Class,LR/17035,OFF-BI-10004308,1258800,0.03
8370,CA-2017-118745,6/11/2017,6/16/2017,Standard Class,SV/20365,FUR-TA-10003473,13540680,0.01
8371,CA-2017-163972,10/17/2017,10/21/2017,Standard Class,MG/17890,FUR-BO-10003894,1809990,0.02
8372,CA-2015-165393,12/27/2015,12/30/2015,First Class,NC/18415,OFF-BI-10001658,74760,0.03
8373,CA-2017-113726,11/24/2017,12/1/2017,Standard Class,SC/20680,FUR-FU-10003535,1233900,0.02
8374,CA-2017-152940,11/10/2017,11/13/2017,First Class,RO/19780,OFF-ST-10000352,446100,0.02
8375,CA-2016-158701,1/5/2016,1/10/2016,Standard Class,JL/15175,OFF-AP-10004859,1310400,0.03
8376,CA-2016-158701,1/5/2016,1/10/2016,Standard Class,JL/15175,OFF-BI-10001294,842400,0.02
8377,CA-2018-156272,3/21/2018,3/27/2018,Standard Class,PW/19030,OFF-AP-10001242,965760,0.03
8378,CA-2016-162964,11/12/2016,11/18/2016,Standard Class,MF/18250,OFF-ST-10002344,971760,0.02
8379,CA-2016-162964,11/12/2016,11/18/2016,Standard Class,MF/18250,OFF-PA-10003349,233280,0.03
8380,CA-2016-162964,11/12/2016,11/18/2016,Standard Class,MF/18250,OFF-EN-10003055,3358320,0.03
8381,CA-2015-103527,9/9/2015,9/14/2015,Second Class,CC/12220,OFF-PA-10001622,163440,0.01
8382,CA-2017-134544,3/17/2017,3/19/2017,Second Class,AC/10660,TEC-PH-10003800,1271760,0.03
8383,CA-2017-163048,2/8/2017,2/15/2017,Standard Class,MH/17440,FUR-CH-10001270,3622500,0.02
8384,CA-2017-145135,11/26/2017,11/28/2017,First Class,CD/12790,TEC-AC-10003447,899550,0.02
8385,CA-2017-145135,11/26/2017,11/28/2017,First Class,CD/12790,OFF-PA-10004285,200400,0.01
8386,CA-2018-137582,9/4/2018,9/8/2018,Standard Class,CV/12805,OFF-BI-10001757,177120,0.03
8387,CA-2016-149601,5/28/2016,6/3/2016,Standard Class,TB/21625,OFF-ST-10001558,243600,0.02
8388,CA-2016-149601,5/28/2016,6/3/2016,Standard Class,TB/21625,OFF-ST-10001328,1163250,0.03
8389,CA-2015-139423,11/1/2015,11/5/2015,Standard Class,DG/13300,OFF-AP-10004708,1141800,0.03
8390,CA-2017-102596,12/27/2017,12/30/2017,First Class,RD/19810,OFF-FA-10000621,257760,0.02
8391,CA-2018-153227,12/4/2018,12/6/2018,First Class,CS/12250,OFF-PA-10001838,176400,0.03
8392,CA-2018-110625,12/23/2018,12/30/2018,Standard Class,JB/16045,FUR-FU-10001473,411900,0.03
8393,CA-2017-142594,12/1/2017,12/6/2017,Second Class,EJ/14155,TEC-PH-10000193,2069100,0.01
8394,CA-2017-142594,12/1/2017,12/6/2017,Second Class,EJ/14155,FUR-FU-10002045,1667250,0.01
8395,CA-2017-142594,12/1/2017,12/6/2017,Second Class,EJ/14155,OFF-AP-10002945,13529250,0.03
8396,CA-2017-142594,12/1/2017,12/6/2017,Second Class,EJ/14155,FUR-TA-10001095,5490135,0.01
8397,CA-2015-152254,6/30/2015,6/30/2015,Same Day,BD/11620,OFF-PA-10001144,4660320,0.03
8398,US-2015-120236,9/3/2015,9/4/2015,First Class,MR/17545,OFF-BI-10004099,115200,0.02
8399,CA-2018-120061,11/2/2018,11/7/2018,Second Class,SR/20425,FUR-CH-10001973,2330580,0.01
8400,CA-2016-133837,4/13/2016,4/18/2016,Standard Class,TH/21100,OFF-ST-10000344,161160,0.02
8401,CA-2016-110814,12/5/2016,12/9/2016,Second Class,BD/11635,OFF-BI-10002026,3486000,0.03
8402,CA-2016-110814,12/5/2016,12/9/2016,Second Class,BD/11635,FUR-CH-10003535,2469690,0.01
8403,CA-2016-110814,12/5/2016,12/9/2016,Second Class,BD/11635,OFF-PA-10004156,340200,0.03
8404,CA-2017-154067,2/1/2017,2/7/2017,Standard Class,SM/20950,OFF-PA-10002254,1582800,0.03
8405,CA-2018-140480,7/8/2018,7/12/2018,Standard Class,HE/14800,FUR-FU-10003247,1258800,0.03
8406,CA-2018-140480,7/8/2018,7/12/2018,Standard Class,HE/14800,TEC-AC-10002473,2128500,0.01
8407,CA-2018-140480,7/8/2018,7/12/2018,Standard Class,HE/14800,FUR-FU-10001057,599700,0.01
8408,CA-2018-140480,7/8/2018,7/12/2018,Standard Class,HE/14800,OFF-AR-10001419,433650,0.02
8409,CA-2018-140480,7/8/2018,7/12/2018,Standard Class,HE/14800,OFF-AR-10004010,2624250,0.03
8410,CA-2016-134082,12/11/2016,12/17/2016,Standard Class,JK/15640,OFF-BI-10004230,1657920,0.03
8411,CA-2017-130820,11/15/2017,11/15/2017,Same Day,ON/18715,FUR-TA-10001768,9450360,0.01
8412,CA-2017-159765,5/9/2017,5/12/2017,Second Class,TH/21100,OFF-AR-10003514,417900,0.03
8413,CA-2018-132290,3/10/2018,3/14/2018,Standard Class,MD/17350,FUR-TA-10002228,14001120,0.03
8414,CA-2017-147109,12/17/2017,12/21/2017,Standard Class,AH/10075,OFF-PA-10001972,777600,0.03
8415,CA-2017-147109,12/17/2017,12/21/2017,Standard Class,AH/10075,TEC-AC-10002942,2484000,0.01
8416,CA-2018-107265,4/6/2018,4/12/2018,Standard Class,ML/17755,OFF-PA-10000474,1594800,0.01
8417,CA-2018-118199,5/9/2018,5/11/2018,First Class,LB/16795,OFF-BI-10004330,2218800,0.02
8418,CA-2018-118199,5/9/2018,5/11/2018,First Class,LB/16795,OFF-ST-10000604,1564200,0.02
8419,CA-2018-118199,5/9/2018,5/11/2018,First Class,LB/16795,FUR-TA-10004154,4302750,0.02
8420,CA-2018-118199,5/9/2018,5/11/2018,First Class,LB/16795,OFF-ST-10000636,1004400,0.02
8421,CA-2018-118199,5/9/2018,5/11/2018,First Class,LB/16795,TEC-AC-10004171,2999700,0.01
8422,CA-2018-150091,10/12/2018,10/16/2018,Standard Class,NP/18670,TEC-AC-10002167,675000,0.02
8423,CA-2018-150091,10/12/2018,10/16/2018,Standard Class,NP/18670,OFF-FA-10000621,268500,0.02
8424,CA-2018-150091,10/12/2018,10/16/2018,Standard Class,NP/18670,FUR-FU-10004053,607200,0.03
8425,CA-2018-150091,10/12/2018,10/16/2018,Standard Class,NP/18670,FUR-BO-10003404,32323500,0.03
8426,CA-2017-137652,8/28/2017,8/30/2017,First Class,EB/13750,OFF-BI-10004099,276480,0.02
8427,CA-2016-128356,10/2/2016,10/7/2016,Standard Class,RP/19390,OFF-SU-10004290,164160,0.01
8428,CA-2018-167017,11/23/2018,11/25/2018,First Class,DC/12850,OFF-SU-10001935,65400,0.01
8429,US-2018-132220,11/12/2018,11/16/2018,Standard Class,DJ/13510,TEC-AC-10004227,935280,0.01
8430,CA-2017-118129,12/19/2017,12/21/2017,Second Class,CL/12565,FUR-FU-10004904,4558800,0.03
8431,US-2015-113124,3/30/2015,4/5/2015,Standard Class,NC/18340,OFF-ST-10001511,1939500,0.03
8432,CA-2018-155621,11/8/2018,11/13/2018,Standard Class,KN/16450,FUR-FU-10003535,4113000,0.03
8433,US-2015-127635,9/14/2015,9/18/2015,Second Class,SC/20260,OFF-FA-10000053,90720,0.01
8434,US-2015-127635,9/14/2015,9/18/2015,Second Class,SC/20260,OFF-PA-10004610,102720,0.01
8435,US-2015-127635,9/14/2015,9/18/2015,Second Class,SC/20260,FUR-FU-10000550,149400,0.02
8436,US-2015-127635,9/14/2015,9/18/2015,Second Class,SC/20260,OFF-BI-10001721,128280,0.02
8437,CA-2016-151470,9/20/2016,9/26/2016,Standard Class,AM/10705,OFF-BI-10004040,683760,0.02
8438,CA-2016-112823,12/10/2016,12/16/2016,Standard Class,RA/19945,TEC-AC-10002550,382320,0.03
8439,CA-2015-108861,5/28/2015,6/1/2015,Standard Class,MM/17260,OFF-BI-10003876,2054400,0.03
8440,CA-2018-114370,3/14/2018,3/17/2018,Second Class,BN/11470,TEC-PH-10000213,744240,0.03
8441,CA-2017-158302,12/8/2017,12/12/2017,Second Class,JB/16045,OFF-PA-10002615,158760,0.03
8442,CA-2018-145779,5/6/2018,5/10/2018,Standard Class,DB/13615,OFF-PA-10002254,1266240,0.02
8443,US-2017-155173,3/6/2017,3/10/2017,Standard Class,JB/16045,TEC-PH-10004586,6479100,0.01
8444,US-2017-155173,3/6/2017,3/10/2017,Standard Class,JB/16045,OFF-BI-10002982,30645,0.02
8445,US-2017-155173,3/6/2017,3/10/2017,Standard Class,JB/16045,TEC-PH-10002538,1023570,0.03
8446,CA-2018-125451,10/23/2018,10/24/2018,First Class,AH/10075,FUR-TA-10001039,3611160,0.01
8447,CA-2018-125451,10/23/2018,10/24/2018,First Class,AH/10075,FUR-FU-10004963,525000,0.03
8448,CA-2018-125451,10/23/2018,10/24/2018,First Class,AH/10075,FUR-FU-10000277,3160200,0.03
8449,CA-2018-125451,10/23/2018,10/24/2018,First Class,AH/10075,FUR-TA-10004915,9568440,0.01
8450,CA-2018-125451,10/23/2018,10/24/2018,First Class,AH/10075,OFF-PA-10003724,651600,0.03
8451,CA-2018-125451,10/23/2018,10/24/2018,First Class,AH/10075,OFF-AP-10002906,33300,0.02
8452,CA-2015-131387,4/28/2015,4/30/2015,First Class,AI/10855,TEC-PH-10001459,25199400,0.01
8453,CA-2017-125087,4/18/2017,4/23/2017,Standard Class,TH/21115,FUR-CH-10002880,5165580,0.02
8454,CA-2017-125087,4/18/2017,4/23/2017,Standard Class,TH/21115,OFF-ST-10001780,23324040,0.01
8455,CA-2017-125087,4/18/2017,4/23/2017,Standard Class,TH/21115,FUR-FU-10004748,1918200,0.02
8456,CA-2017-154081,5/22/2017,5/29/2017,Standard Class,JE/15610,TEC-PH-10001918,3335760,0.03
8457,US-2018-118556,5/28/2018,6/2/2018,Second Class,TH/21235,FUR-CH-10001146,1603035,0.02
8458,US-2018-118556,5/28/2018,6/2/2018,Second Class,TH/21235,OFF-BI-10004364,53460,0.02
8459,CA-2015-126200,8/25/2015,8/29/2015,Standard Class,JE/15715,OFF-BI-10002133,385200,0.01
8460,CA-2015-126200,8/25/2015,8/29/2015,Standard Class,JE/15715,OFF-BI-10002225,185760,0.02
8461,CA-2015-146500,8/30/2015,9/4/2015,Standard Class,AT/10735,OFF-BI-10002432,379500,0.02
8462,CA-2015-146500,8/30/2015,9/4/2015,Standard Class,AT/10735,OFF-ST-10000563,1439100,0.01
8463,CA-2016-169537,9/3/2016,9/7/2016,Second Class,JH/15820,OFF-LA-10001982,112500,0.03
8464,CA-2015-100881,3/28/2015,4/1/2015,Standard Class,DR/12940,TEC-PH-10003273,4535640,0.01
8465,CA-2016-144043,5/10/2016,5/15/2016,Standard Class,AB/10165,TEC-AC-10002718,700320,0.01
8466,CA-2016-116512,4/9/2016,4/14/2016,Standard Class,MC/18100,OFF-ST-10001505,269100,0.01
8467,CA-2016-101000,4/9/2016,4/14/2016,Standard Class,IG/15085,OFF-AP-10000179,5552100,0.02
8468,CA-2017-168557,9/19/2017,9/23/2017,Standard Class,FH/14275,OFF-BI-10002309,133920,0.03
8469,US-2017-164196,11/11/2017,11/17/2017,Standard Class,AS/10285,FUR-TA-10001950,40184100,0.03
8470,US-2018-132031,4/23/2018,4/27/2018,Standard Class,PN/18775,FUR-BO-10001972,5807040,0.01
8471,US-2018-132031,4/23/2018,4/27/2018,Standard Class,PN/18775,TEC-AC-10002473,681120,0.03
8472,US-2018-132031,4/23/2018,4/27/2018,Standard Class,PN/18775,FUR-FU-10000193,1169280,0.03
8473,US-2018-132031,4/23/2018,4/27/2018,Standard Class,PN/18775,OFF-LA-10000081,45000,0.02
8474,CA-2016-169733,10/22/2016,10/26/2016,Second Class,GM/14500,OFF-ST-10000876,149280,0.02
8475,CA-2018-169404,4/9/2018,4/14/2018,Standard Class,NC/18625,OFF-BI-10004492,568440,0.02
8476,CA-2018-169404,4/9/2018,4/14/2018,Standard Class,NC/18625,OFF-PA-10001033,983760,0.01
8477,CA-2018-134880,10/27/2018,11/1/2018,Standard Class,TW/21025,OFF-PA-10004039,671760,0.02
8478,CA-2016-145758,10/30/2016,10/30/2016,Same Day,BF/11020,TEC-MA-10004552,15537000,0.02
8479,CA-2018-158736,12/18/2018,12/24/2018,Standard Class,TT/21460,OFF-AR-10002578,86400,0.01
8480,US-2017-119270,3/12/2017,3/16/2017,Standard Class,SW/20245,OFF-PA-10004022,299700,0.02
8481,CA-2015-109890,7/21/2015,7/27/2015,Standard Class,PG/18820,TEC-PH-10004100,539700,0.02
8482,CA-2017-138583,5/24/2017,5/28/2017,Standard Class,DP/13390,OFF-AR-10001860,249840,0.01
8483,US-2018-118535,2/11/2018,2/15/2018,Standard Class,DJ/13510,OFF-LA-10001297,310500,0.03
8484,CA-2017-126284,9/20/2017,9/24/2017,Standard Class,EN/13780,OFF-BI-10004828,1255500,0.03
8485,CA-2018-142391,9/24/2018,9/24/2018,Same Day,PB/19150,FUR-FU-10002759,2997000,0.03
8486,CA-2018-124716,3/27/2018,3/31/2018,Standard Class,BD/11560,OFF-PA-10000740,685200,0.01
8487,CA-2018-124716,3/27/2018,3/31/2018,Standard Class,BD/11560,OFF-PA-10001144,1664400,0.02
8488,CA-2018-124716,3/27/2018,3/31/2018,Standard Class,BD/11560,OFF-PA-10000859,179100,0.01
8489,CA-2017-158841,2/2/2017,2/4/2017,Second Class,SE/20110,TEC-MA-10001127,131249250,0.02
8490,CA-2017-158841,2/2/2017,2/4/2017,Second Class,SE/20110,OFF-BI-10002557,546000,0.01
8491,CA-2017-158841,2/2/2017,2/4/2017,Second Class,SE/20110,FUR-FU-10001731,280350,0.02
8492,CA-2018-106824,7/7/2018,7/11/2018,Standard Class,AT/10735,OFF-FA-10001135,89100,0.01
8493,CA-2016-109190,10/23/2016,10/28/2016,Standard Class,CC/12685,OFF-PA-10000069,911040,0.02
8494,CA-2016-109190,10/23/2016,10/28/2016,Standard Class,CC/12685,TEC-CO-10001943,7199640,0.01
8495,CA-2016-109190,10/23/2016,10/28/2016,Standard Class,CC/12685,OFF-BI-10000977,91200,0.02
8496,CA-2017-143154,12/2/2017,12/8/2017,Standard Class,AS/10225,TEC-AC-10002942,2484000,0.01
8497,CA-2015-169061,3/5/2015,3/8/2015,Second Class,AB/10150,OFF-AR-10000588,892800,0.02
8498,CA-2015-169061,3/5/2015,3/8/2015,Second Class,AB/10150,TEC-AC-10002001,7199550,0.02
8499,CA-2015-169061,3/5/2015,3/8/2015,Second Class,AB/10150,OFF-SU-10000381,279300,0.01
8500,CA-2015-169061,3/5/2015,3/8/2015,Second Class,AB/10150,OFF-BI-10001617,744480,0.02
8501,CA-2015-169061,3/5/2015,3/8/2015,Second Class,AB/10150,OFF-PA-10001878,1467300,0.02
8502,CA-2016-102316,3/1/2016,3/3/2016,Second Class,DH/13075,TEC-PH-10000376,239760,0.03
8503,CA-2016-102316,3/1/2016,3/3/2016,Second Class,DH/13075,FUR-CH-10003396,2771280,0.03
8504,CA-2015-164903,2/20/2015,2/24/2015,Standard Class,SR/20740,OFF-PA-10003363,194400,0.03
8505,CA-2017-109400,5/2/2017,5/6/2017,Standard Class,NR/18550,FUR-CH-10003298,5501160,0.03
8506,CA-2017-130400,3/8/2017,3/12/2017,Standard Class,SJ/20125,OFF-BI-10001757,132840,0.01
8507,CA-2017-130400,3/8/2017,3/12/2017,Standard Class,SJ/20125,TEC-AC-10004633,419400,0.03
8508,CA-2017-130400,3/8/2017,3/12/2017,Standard Class,SJ/20125,OFF-EN-10001453,2195280,0.02
8509,CA-2016-135853,12/11/2016,12/14/2016,First Class,CA/12775,TEC-AC-10004761,2628450,0.02
8510,CA-2016-135853,12/11/2016,12/14/2016,First Class,CA/12775,TEC-PH-10003691,1889850,0.03
8511,CA-2016-135853,12/11/2016,12/14/2016,First Class,CA/12775,OFF-BI-10004965,345000,0.01
8512,CA-2017-103359,12/22/2017,12/26/2017,Standard Class,LC/16885,OFF-BI-10004233,383760,0.03
8513,CA-2017-144645,2/2/2017,2/8/2017,Standard Class,NS/18640,FUR-FU-10003601,1106760,0.03
8514,CA-2018-141614,6/5/2018,6/9/2018,Standard Class,NS/18640,OFF-PA-10002787,311040,0.03
8515,CA-2016-122168,8/21/2016,8/26/2016,Standard Class,HG/14965,OFF-AR-10003602,262800,0.02
8516,CA-2016-122168,8/21/2016,8/26/2016,Standard Class,HG/14965,OFF-AR-10002053,536400,0.02
8517,CA-2017-132899,4/7/2017,4/11/2017,Standard Class,SF/20200,OFF-AR-10002833,54600,0.01
8518,CA-2018-149720,6/4/2018,6/7/2018,Second Class,EM/14065,FUR-FU-10002501,455040,0.02
8519,CA-2018-118003,12/4/2018,12/10/2018,Standard Class,DO/13645,FUR-FU-10002506,194850,0.03
8520,CA-2018-118003,12/4/2018,12/10/2018,Standard Class,DO/13645,FUR-CH-10003817,2733300,0.03
8521,CA-2018-118003,12/4/2018,12/10/2018,Standard Class,DO/13645,FUR-CH-10004860,4544100,0.01
8522,CA-2017-141887,1/11/2017,1/15/2017,Standard Class,MP/17470,FUR-FU-10002268,824880,0.02
8523,US-2017-160206,4/1/2017,4/7/2017,Standard Class,MY/18295,TEC-PH-10000148,194850,0.02
8524,CA-2018-133074,9/21/2018,9/25/2018,Standard Class,DB/13615,OFF-PA-10004082,837900,0.03
8525,CA-2018-161172,3/16/2018,3/16/2018,Same Day,SP/20920,TEC-PH-10004348,665640,0.01
8526,CA-2018-161172,3/16/2018,3/16/2018,Same Day,SP/20920,FUR-FU-10003424,768960,0.02
8527,CA-2018-161172,3/16/2018,3/16/2018,Same Day,SP/20920,OFF-BI-10004654,77895,0.03
8528,CA-2018-161172,3/16/2018,3/16/2018,Same Day,SP/20920,TEC-AC-10004571,2399760,0.03
8529,CA-2018-161172,3/16/2018,3/16/2018,Same Day,SP/20920,OFF-ST-10000675,813360,0.03
8530,CA-2018-137624,11/10/2018,11/17/2018,Standard Class,ME/17320,FUR-CH-10001714,3621360,0.02
8531,CA-2017-156748,11/30/2017,12/6/2017,Standard Class,BS/11755,OFF-PA-10000380,500400,0.03
8532,CA-2017-156748,11/30/2017,12/6/2017,Standard Class,BS/11755,OFF-PA-10002713,206400,0.03
8533,CA-2017-156748,11/30/2017,12/6/2017,Standard Class,BS/11755,OFF-ST-10001370,7452900,0.03
8534,CA-2017-156748,11/30/2017,12/6/2017,Standard Class,BS/11755,FUR-CH-10000513,5849550,0.02
8535,CA-2016-169677,1/13/2016,1/15/2016,Second Class,KS/16300,OFF-LA-10003223,147300,0.03
8536,US-2015-163146,5/16/2015,5/20/2015,Standard Class,CC/12475,TEC-AC-10002217,846000,0.02
8537,CA-2016-157343,6/7/2016,6/11/2016,Standard Class,HD/14785,OFF-BI-10003707,274680,0.03
8538,CA-2016-157343,6/7/2016,6/11/2016,Standard Class,HD/14785,OFF-PA-10000552,388800,0.02
8539,CA-2016-157343,6/7/2016,6/11/2016,Standard Class,HD/14785,OFF-AR-10003183,120240,0.03
8540,CA-2018-147354,3/9/2018,3/13/2018,Standard Class,KB/16315,TEC-CO-10000971,7199760,0.03
8541,CA-2018-147354,3/9/2018,3/13/2018,Standard Class,KB/16315,OFF-BI-10003910,462600,0.01
8542,CA-2016-157287,12/22/2016,12/23/2016,First Class,HR/14830,OFF-ST-10001172,503520,0.02
8543,CA-2016-157287,12/22/2016,12/23/2016,First Class,HR/14830,FUR-CH-10001270,6339375,0.01
8544,CA-2015-137575,8/6/2015,8/11/2015,Standard Class,TB/21625,TEC-AC-10004571,2999700,0.03
8545,CA-2017-119074,3/27/2017,3/31/2017,Standard Class,DS/13180,FUR-FU-10004053,303600,0.01
8546,CA-2017-119074,3/27/2017,3/31/2017,Standard Class,DS/13180,FUR-FU-10003731,598800,0.03
8547,CA-2017-119074,3/27/2017,3/31/2017,Standard Class,DS/13180,OFF-BI-10000962,488100,0.02
8548,CA-2016-149566,12/5/2016,12/10/2016,Standard Class,GB/14530,TEC-AC-10001266,585000,0.03
8549,CA-2016-149566,12/5/2016,12/10/2016,Standard Class,GB/14530,OFF-LA-10000452,189000,0.02
8550,CA-2016-126186,9/11/2016,9/12/2016,First Class,GB/14530,FUR-FU-10000073,369600,0.01
8551,CA-2016-121132,7/17/2016,7/24/2016,Standard Class,VB/21745,OFF-LA-10002368,93960,0.03
8552,CA-2016-121132,7/17/2016,7/24/2016,Standard Class,VB/21745,OFF-FA-10004248,216480,0.03
8553,CA-2015-140473,5/30/2015,6/3/2015,Standard Class,MC/17425,TEC-CO-10004202,10799640,0.02
8554,US-2018-102904,11/13/2018,11/20/2018,Standard Class,CB/12025,TEC-AC-10000927,3598800,0.02
8555,CA-2017-102092,12/9/2017,12/11/2017,First Class,PM/18940,FUR-TA-10002530,15852900,0.02
8556,CA-2016-117884,3/22/2016,3/22/2016,Same Day,DC/13285,TEC-AC-10002567,6719160,0.03
8557,CA-2016-117884,3/22/2016,3/22/2016,Same Day,DC/13285,OFF-ST-10002182,2256120,0.02
